period,income,output_sum,export_value,import_value,trade_balance,import_value_val,trade_balance_val,income_growth,output_growth
8.460000000000000000e+02,2.624306983351516829e-03,5.740681440534665253e-03,3.472153312854365636e-03,1.829418974083471192e-03,1.642734338770894444e-03,3.471652505698497818e-03,5.008071558678175994e-07,-6.925560132537055935e+00,-3.454987935489883810e+00
8.470000000000000000e+02,2.624322955902753766e-03,5.740679669303338714e-03,3.472163370584509592e-03,1.829418522728450992e-03,1.642744847856058600e-03,3.471662525441199590e-03,5.008451433100025163e-07,-6.924993645358124006e+00,-3.455017723512709971e+00
8.480000000000000000e+02,2.624338928090540549e-03,5.740677897768081683e-03,3.472173428363598338e-03,1.829418071357139138e-03,1.642755357006459201e-03,3.471672545233510116e-03,5.008831300882220228e-07,-6.924427171069435616e+00,-3.455047516646947425e+00
8.490000000000000000e+02,2.624354899914907533e-03,5.740676125928935794e-03,3.472183486191644450e-03,1.829417619969545602e-03,1.642765866222098848e-03,3.471682565075447612e-03,5.009211161968382675e-07,-6.923860709669893865e+00,-3.455077314891885631e+00
8.500000000000000000e+02,2.624370871375885511e-03,5.740674353785945282e-03,3.472193544068660504e-03,1.829417168565673421e-03,1.642776375502987083e-03,3.471692584967019449e-03,5.009591016410554210e-07,-6.923294261158408069e+00,-3.455107118246802944e+00
8.510000000000000000e+02,2.624386842473503973e-03,5.740672581339150912e-03,3.472203601994657343e-03,1.829416717145530185e-03,1.642786884849127159e-03,3.471702604908241240e-03,5.009970864161029935e-07,-6.922727825533936397e+00,-3.455136926710988821e+00
8.520000000000000000e+02,2.624402813207793277e-03,5.740670808588595186e-03,3.472213659969652748e-03,1.829416265709122398e-03,1.642797394260530350e-03,3.471712624899125996e-03,5.010350705267514748e-07,-6.922161402795412144e+00,-3.455166740283743820e+00
8.530000000000000000e+02,2.624418783578783346e-03,5.740669035534318870e-03,3.472223717993655825e-03,1.829415814256455048e-03,1.642807903737200778e-03,3.471722644939682825e-03,5.010730539730008648e-07,-6.921594992941759728e+00,-3.455196558964379605e+00
8.540000000000000000e+02,2.624434753586503237e-03,5.740667262176364465e-03,3.472233776066681321e-03,1.829415362787536591e-03,1.642818413279144730e-03,3.471732665029929506e-03,5.011110367518153974e-07,-6.921028595971955966e+00,-3.455226382752174530e+00
8.550000000000000000e+02,2.624450723230985910e-03,5.740665488514777072e-03,3.472243834188741378e-03,1.829414911302372883e-03,1.642828922886368495e-03,3.471742685169878617e-03,5.011490188627613918e-07,-6.920462211884825798e+00,-3.455256211646384745e+00
8.560000000000000000e+02,2.624466692512259555e-03,5.740663714549596591e-03,3.472253892359848139e-03,1.829414459800970862e-03,1.642839432558877277e-03,3.471752705359541433e-03,5.011870003067062096e-07,-6.919895840679379795e+00,-3.455286045646321913e+00
8.570000000000000000e+02,2.624482661430355829e-03,5.740661940280866390e-03,3.472263950580015482e-03,1.829414008283335516e-03,1.642849942296679966e-03,3.471762725598931398e-03,5.012249810840835318e-07,-6.919329482354486416e+00,-3.455315884751264388e+00
8.580000000000000000e+02,2.624498629985302922e-03,5.740660165708628103e-03,3.472274008849256851e-03,1.829413556749474867e-03,1.642860452099781984e-03,3.471772745888061958e-03,5.012629611948933583e-07,-6.918763136909145572e+00,-3.455345728960523832e+00
8.590000000000000000e+02,2.624514598177132493e-03,5.740658390832922495e-03,3.472284067167585257e-03,1.829413105199393904e-03,1.642870961968191353e-03,3.471782766226944386e-03,5.013009406408704127e-07,-6.918196804342235495e+00,-3.455375578273389703e+00
8.600000000000000000e+02,2.624530566005872298e-03,5.740656615653792066e-03,3.472294125535015010e-03,1.829412653633099781e-03,1.642881471901915229e-03,3.471792786615592995e-03,5.013389194220146949e-07,-6.917630484652780964e+00,-3.455405432689162559e+00
8.610000000000000000e+02,2.624546533471555729e-03,5.740654840171280186e-03,3.472304183951554352e-03,1.829412202050598787e-03,1.642891981900955565e-03,3.471802807054021663e-03,5.013768975326883537e-07,-6.917064177839582939e+00,-3.455435292207120757e+00
8.620000000000000000e+02,2.624562500574211411e-03,5.740653064385429355e-03,3.472314242417219327e-03,1.829411750451898078e-03,1.642902491965321250e-03,3.471812827542241232e-03,5.014148749780955594e-07,-6.916497883901639554e+00,-3.455465156826531548e+00
8.630000000000000000e+02,2.624578467313868832e-03,5.740651288296279471e-03,3.472324300932024682e-03,1.829411298837001557e-03,1.642913002095023126e-03,3.471822848080263844e-03,5.014528517608383973e-07,-6.915931602837888548e+00,-3.455495026546728798e+00
8.640000000000000000e+02,2.624594433690558785e-03,5.740649511903874770e-03,3.472334359495981692e-03,1.829410847205918548e-03,1.642923512290063144e-03,3.471832868668105546e-03,5.014908278761463778e-07,-6.915365334647260553e+00,-3.455524901366979762e+00
8.650000000000000000e+02,2.624610399704311193e-03,5.740647735208256018e-03,3.472344418109100765e-03,1.829410395558654472e-03,1.642934022550446294e-03,3.471842889305778047e-03,5.015288033227184583e-07,-6.914799079328670217e+00,-3.455554781286596100e+00
8.660000000000000000e+02,2.624626365355155980e-03,5.740645958209466583e-03,3.472354476771395779e-03,1.829409943895216051e-03,1.642944532876179729e-03,3.471852909993294357e-03,5.015667781014220006e-07,-6.914232836881073041e+00,-3.455584666304833963e+00
8.670000000000000000e+02,2.624642330643124806e-03,5.740644180907548966e-03,3.472364535482881480e-03,1.829409492215610007e-03,1.642955043267271473e-03,3.471862930730667922e-03,5.016047522135580472e-07,-6.913666607303348144e+00,-3.455614556420993910e+00
8.680000000000000000e+02,2.624658295568246293e-03,5.740642403302544799e-03,3.472374594243572178e-03,1.829409040519839593e-03,1.642965553723732585e-03,3.471872951517907414e-03,5.016427256647644495e-07,-6.913100390594461686e+00,-3.455644451634365399e+00
8.690000000000000000e+02,2.624674260130550364e-03,5.740640625394494850e-03,3.472384653053478282e-03,1.829408588807915651e-03,1.642976064245562631e-03,3.471882972355033216e-03,5.016806984450665474e-07,-6.912534186753371834e+00,-3.455674351944271194e+00
8.700000000000000000e+02,2.624690224330068246e-03,5.740638847183442486e-03,3.472394711912612369e-03,1.829408137079843386e-03,1.642986574832768984e-03,3.471892993242054436e-03,5.017186705579337880e-07,-6.911967995778955931e+00,-3.455704257349978548e+00
8.710000000000000000e+02,2.624706188166828994e-03,5.740637068669429341e-03,3.472404770820988317e-03,1.829407685335626482e-03,1.642997085485361835e-03,3.471903014178981048e-03,5.017566420072692990e-07,-6.911401817670192571e+00,-3.455734167850776917e+00
8.720000000000000000e+02,2.624722151640862099e-03,5.740635289852497047e-03,3.472414829778621304e-03,1.829407233575273397e-03,1.643007596203347907e-03,3.471913035165827364e-03,5.017946127939404422e-07,-6.910835652426039033e+00,-3.455764083445989066e+00
8.730000000000000000e+02,2.624738114752200088e-03,5.740633510732687239e-03,3.472424888785520004e-03,1.829406781798791721e-03,1.643018106986728283e-03,3.471923056202610731e-03,5.018325829092736001e-07,-6.910269500045340685e+00,-3.455794004134893349e+00
8.740000000000000000e+02,2.624754077500869847e-03,5.740631731310044152e-03,3.472434947841696994e-03,1.829406330006186658e-03,1.643028617835510337e-03,3.471933077289341123e-03,5.018705523558708581e-07,-6.909703360527130300e+00,-3.455823929916757020e+00
8.750000000000000000e+02,2.624770039886904771e-03,5.740629951584610285e-03,3.472445006947170489e-03,1.829405878197463628e-03,1.643039128749706861e-03,3.471943098426028516e-03,5.019085211419721526e-07,-6.909137233870232819e+00,-3.455853860790869536e+00
8.760000000000000000e+02,2.624786001910332182e-03,5.740628171556423805e-03,3.472455066101949595e-03,1.829405426372629137e-03,1.643049639729320457e-03,3.471953119612687655e-03,5.019464892619396323e-07,-6.908571120073681016e+00,-3.455883796756575865e+00
8.770000000000000000e+02,2.624801963571183304e-03,5.740626391225529812e-03,3.472465125306044720e-03,1.829404974531692075e-03,1.643060150774352645e-03,3.471963140849334585e-03,5.019844567101354460e-07,-6.908005019136376212e+00,-3.455913737813121056e+00
8.780000000000000000e+02,2.624817924869489796e-03,5.740624610591971676e-03,3.472475184559474515e-03,1.829404522674657431e-03,1.643070661884817084e-03,3.471973162135981016e-03,5.020224234934984875e-07,-6.907438931057175324e+00,-3.455943683959783463e+00
8.790000000000000000e+02,2.624833885805278547e-03,5.740622829655786692e-03,3.472485243862250253e-03,1.829404070801528672e-03,1.643081173060721581e-03,3.471983183472634321e-03,5.020603896159318846e-07,-6.906872855835133329e+00,-3.455973635195930260e+00
8.800000000000000000e+02,2.624849846378583384e-03,5.740621048417022566e-03,3.472495303214381910e-03,1.829403618912318810e-03,1.643091684302063100e-03,3.471993204859317485e-03,5.020983550644252114e-07,-6.906306793469052963e+00,-3.456003591520762086e+00
8.810000000000000000e+02,2.624865806589430760e-03,5.740619266875717462e-03,3.472505362615886833e-03,1.829403167007029145e-03,1.643102195608857688e-03,3.472003226296035711e-03,5.021363198511215320e-07,-6.905740743957999861e+00,-3.456033552933623909e+00
8.820000000000000000e+02,2.624881766437851902e-03,5.740617485031913880e-03,3.472515422066774129e-03,1.829402715085665749e-03,1.643112706981108380e-03,3.472013247782801144e-03,5.021742839729850805e-07,-6.905174707300865578e+00,-3.456063519433827391e+00
8.830000000000000000e+02,2.624897725923877167e-03,5.740615702885651719e-03,3.472525481567056808e-03,1.829402263148237296e-03,1.643123218418819512e-03,3.472023269319629828e-03,5.022122474269800907e-07,-6.904608683496560317e+00,-3.456093491020673092e+00
8.840000000000000000e+02,2.624913685047536478e-03,5.740613920436976950e-03,3.472535541116751785e-03,1.829401811194750292e-03,1.643133729922001494e-03,3.472033290906536077e-03,5.022502102157086479e-07,-6.904042672544030701e+00,-3.456123467693406059e+00
8.850000000000000000e+02,2.624929643808859760e-03,5.740612137685929470e-03,3.472545600715865564e-03,1.829401359225208204e-03,1.643144241490657360e-03,3.472043312543528996e-03,5.022881723365686668e-07,-6.903476674442221572e+00,-3.456153449451349058e+00
8.860000000000000000e+02,2.624945602207877805e-03,5.740610354632554382e-03,3.472555660364416361e-03,1.829400907239622093e-03,1.643154753124794268e-03,3.472053334230626367e-03,5.023261337899938284e-07,-6.902910689190033366e+00,-3.456183436293747135e+00
8.870000000000000000e+02,2.624961560244620535e-03,5.740608571276890719e-03,3.472565720062415449e-03,1.829400455237994560e-03,1.643165264824420890e-03,3.472063355967835996e-03,5.023640945794535795e-07,-6.902344716786412704e+00,-3.456213428219945261e+00
8.880000000000000000e+02,2.624977517919117008e-03,5.740606787618980113e-03,3.472575779809875841e-03,1.829400003220332978e-03,1.643175776589542864e-03,3.472073377755172628e-03,5.024020547032131967e-07,-6.901778757230325745e+00,-3.456243425229232891e+00
8.890000000000000000e+02,2.624993475231398449e-03,5.740605003658865932e-03,3.472585839606808812e-03,1.829399551186644936e-03,1.643186288420163876e-03,3.472083399592650575e-03,5.024400141582369139e-07,-6.901212810520651608e+00,-3.456273427320888381e+00
8.900000000000000000e+02,2.625009432181493046e-03,5.740603219396588942e-03,3.472595899453228240e-03,1.829399099136933687e-03,1.643196800316294552e-03,3.472093421480278077e-03,5.024779729501625825e-07,-6.900646876656413298e+00,-3.456303434494223392e+00
8.910000000000000000e+02,2.625025388769433327e-03,5.740601434832193380e-03,3.472605959349149736e-03,1.829398647071209423e-03,1.643207312277940313e-03,3.472103443418074215e-03,5.025159310755207553e-07,-6.900080955636433977e+00,-3.456333446748505178e+00
8.920000000000000000e+02,2.625041344995248348e-03,5.740599649965720010e-03,3.472616019294581542e-03,1.829398194989477564e-03,1.643217824305103977e-03,3.472113465406048965e-03,5.025538885325767091e-07,-6.899515047459702899e+00,-3.456363464083023196e+00
8.930000000000000000e+02,2.625057300858965863e-03,5.740597864797208731e-03,3.472626079289539269e-03,1.829397742891742448e-03,1.643228336397796821e-03,3.472123487444213168e-03,5.025918453261009333e-07,-6.898949152125233297e+00,-3.456393486497133516e+00
8.940000000000000000e+02,2.625073256360619701e-03,5.740596079326703779e-03,3.472636139334035928e-03,1.829397290778012964e-03,1.643238848556022964e-03,3.472133509532583304e-03,5.026298014526239810e-07,-6.898383269631813697e+00,-3.456423513990070084e+00
8.950000000000000000e+02,2.625089211500238051e-03,5.740594293554248523e-03,3.472646199428081927e-03,1.829396838648294533e-03,1.643249360779787394e-03,3.472143531671171082e-03,5.026677569108448096e-07,-6.897817399978444897e+00,-3.456453546561122359e+00
8.960000000000000000e+02,2.625105166277849535e-03,5.740592507479881125e-03,3.472656259571693313e-03,1.829396386502592578e-03,1.643259873069100735e-03,3.472153553859987779e-03,5.027057117055339086e-07,-6.897251543164129473e+00,-3.456483584209635307e+00
8.970000000000000000e+02,2.625121120693485813e-03,5.740590721103645822e-03,3.472666319764879626e-03,1.829395934340914253e-03,1.643270385423965373e-03,3.472163576099046838e-03,5.027436658327881502e-07,-6.896685699187732332e+00,-3.456513626934876182e+00
8.980000000000000000e+02,2.625137074747175940e-03,5.740588934425581644e-03,3.472676380007656046e-03,1.829395482163265630e-03,1.643280897844390416e-03,3.472173598388360836e-03,5.027816192952096197e-07,-6.896119868048211643e+00,-3.456543674736178851e+00
8.990000000000000000e+02,2.625153028438952443e-03,5.740587147445737164e-03,3.472686440300035583e-03,1.829395029969654082e-03,1.643291410330381501e-03,3.472183620727944085e-03,5.028195720914972744e-07,-6.895554049744434977e+00,-3.456573727612732849e+00
9.000000000000000000e+02,2.625168981768842211e-03,5.740585360164148811e-03,3.472696500642032114e-03,1.829394577760084595e-03,1.643301922881947518e-03,3.472193643117808294e-03,5.028575242238195186e-07,-6.894988244275435108e+00,-3.456603785563916453e+00
9.010000000000000000e+02,2.625184934736876467e-03,5.740583572580858218e-03,3.472706561033653445e-03,1.829394125534566061e-03,1.643312435499087384e-03,3.472203665557969075e-03,5.028954756843700968e-07,-6.894422451640114247e+00,-3.456633848589030222e+00
9.020000000000000000e+02,2.625200887343085571e-03,5.740581784695910489e-03,3.472716621474918226e-03,1.829393673293101949e-03,1.643322948181816278e-03,3.472213688048435536e-03,5.029334264826899881e-07,-6.893856671837383487e+00,-3.456663916687330307e+00
9.030000000000000000e+02,2.625216839587499011e-03,5.740579996509346389e-03,3.472726681965835564e-03,1.829393221035701149e-03,1.643333460930134415e-03,3.472223710589223290e-03,5.029713766122739793e-07,-6.893290904866211655e+00,-3.456693989858117266e+00
9.040000000000000000e+02,2.625232791470147146e-03,5.740578208021207551e-03,3.472736742506418901e-03,1.829392768762366697e-03,1.643343973744052205e-03,3.472233733180340575e-03,5.030093260783262410e-07,-6.892725150725498295e+00,-3.456724068100702763e+00
9.050000000000000000e+02,2.625248742991059901e-03,5.740576419231534742e-03,3.472746803096682117e-03,1.829392316473107266e-03,1.643354486623574851e-03,3.472243755821803873e-03,5.030472748782446879e-07,-6.892159409414211346e+00,-3.456754151414387355e+00
9.060000000000000000e+02,2.625264694150266330e-03,5.740574630140370463e-03,3.472756863736638222e-03,1.829391864167929363e-03,1.643364999568708859e-03,3.472253778513625759e-03,5.030852230124630009e-07,-6.891593680931307198e+00,-3.456784239798460501e+00
9.070000000000000000e+02,2.625280644947797660e-03,5.740572840747758081e-03,3.472766924426299792e-03,1.829391411846840142e-03,1.643375512579459650e-03,3.472263801255821413e-03,5.031231704783790948e-07,-6.891027965275675626e+00,-3.456814333252200555e+00
9.080000000000000000e+02,2.625296595383683814e-03,5.740571051053738362e-03,3.472776985165677670e-03,1.829390959509842856e-03,1.643386025655834814e-03,3.472273824048398207e-03,5.031611172794624165e-07,-6.890462262446250818e+00,-3.456844431774908077e+00
9.090000000000000000e+02,2.625312545457953416e-03,5.740569261058352940e-03,3.472787045954787467e-03,1.829390507156946613e-03,1.643396538797840855e-03,3.472283846891371754e-03,5.031990634157129660e-07,-6.889896572442033573e+00,-3.456874535365894729e+00
9.100000000000000000e+02,2.625328495170637256e-03,5.740567470761642581e-03,3.472797106793640894e-03,1.829390054788156833e-03,1.643407052005484061e-03,3.472293869784756799e-03,5.032370088840949773e-07,-6.889330895261924326e+00,-3.456904644024472173e+00
